Cause,Code-ICD-10-113,Age,Gender,Year,Deaths,Population,Crude Rate
Influenza and pneumonia,GR113-076,20,F,2015,8,2123067,Unreliable
Influenza and pneumonia,GR113-076,21,F,2005,4,2011168,Unreliable
Influenza and pneumonia,GR113-076,21,F,2010,8,2131096,Unreliable
Influenza and pneumonia,GR113-076,21,F,2015,9,2166784,Unreliable
Influenza and pneumonia,GR113-076,22,F,2005,5,2024927,Unreliable
Influenza and pneumonia,GR113-076,22,F,2010,12,2086845,Unreliable
Influenza and pneumonia,GR113-076,22,F,2015,7,2197776,Unreliable
Influenza and pneumonia,GR113-076,23,F,2005,10,2046870,Unreliable
Influenza and pneumonia,GR113-076,23,F,2010,18,2057772,Unreliable
Influenza and pneumonia,GR113-076,23,F,2015,11,2264424,Unreliable
Influenza and pneumonia,GR113-076,24,F,2005,9,2084320,Unreliable
Influenza and pneumonia,GR113-076,24,F,2010,14,2085300,Unreliable
Influenza and pneumonia,GR113-076,24,F,2015,11,2319408,Unreliable
Influenza and pneumonia,GR113-076,25,F,2005,13,2090577,Unreliable
Influenza and pneumonia,GR113-076,25,F,2010,11,2101042,Unreliable
Influenza and pneumonia,GR113-076,25,F,2015,7,2322049,Unreliable
Influenza and pneumonia,GR113-076,26,F,2005,12,1973649,Unreliable
Influenza and pneumonia,GR113-076,26,F,2010,14,2055217,Unreliable
Influenza and pneumonia,GR113-076,26,F,2015,14,2233433,Unreliable
Influenza and pneumonia,GR113-076,27,F,2005,13,1927615,Unreliable
Influenza and pneumonia,GR113-076,27,F,2010,12,2108218,Unreliable
Influenza and pneumonia,GR113-076,27,F,2015,19,2185163,Unreliable
Influenza and pneumonia,GR113-076,28,F,2005,19,1891577,Unreliable
Influenza and pneumonia,GR113-076,28,F,2010,14,2096644,Unreliable
Influenza and pneumonia,GR113-076,28,F,2015,17,2149931,Unreliable
Influenza and pneumonia,GR113-076,29,F,2005,11,1829126,Unreliable
Influenza and pneumonia,GR113-076,29,F,2010,22,2105137,1
Influenza and pneumonia,GR113-076,29,F,2015,16,2161579,Unreliable
Influenza and pneumonia,GR113-076,30,F,2005,21,1914556,1.1
Influenza and pneumonia,GR113-076,30,F,2010,19,2124866,Unreliable
Influenza and pneumonia,GR113-076,30,F,2015,16,2185746,Unreliable
Influenza and pneumonia,GR113-076,31,F,2005,17,1845744,Unreliable
Influenza and pneumonia,GR113-076,31,F,2010,20,1982063,1
Influenza and pneumonia,GR113-076,31,F,2015,21,2125468,1
Influenza and pneumonia,GR113-076,32,F,2005,13,1921927,Unreliable
Influenza and pneumonia,GR113-076,32,F,2010,24,1992371,1.2
Influenza and pneumonia,GR113-076,32,F,2015,15,2162451,Unreliable
Influenza and pneumonia,GR113-076,33,F,2005,20,2015588,1
Influenza and pneumonia,GR113-076,33,F,2010,15,1943287,Unreliable
Influenza and pneumonia,GR113-076,33,F,2015,13,2166123,Unreliable
Influenza and pneumonia,GR113-076,34,F,2005,19,2137339,Unreliable
Influenza and pneumonia,GR113-076,34,F,2010,15,1923012,Unreliable
Influenza and pneumonia,GR113-076,34,F,2015,25,2146121,1.2
Influenza and pneumonia,GR113-076,35,F,2005,28,2176855,1.3
Influenza and pneumonia,GR113-076,35,F,2010,24,1975518,1.2
Influenza and pneumonia,GR113-076,35,F,2015,16,2180134,Unreliable
Influenza and pneumonia,GR113-076,36,F,2005,14,2064403,Unreliable
Influenza and pneumonia,GR113-076,36,F,2010,17,1911492,Unreliable
Influenza and pneumonia,GR113-076,36,F,2015,22,2055478,1.1
Influenza and pneumonia,GR113-076,37,F,2005,23,2028122,1.1
Influenza and pneumonia,GR113-076,37,F,2010,29,1981059,1.5
Influenza and pneumonia,GR113-076,37,F,2015,21,2017940,1
Influenza and pneumonia,GR113-076,38,F,2005,27,2041731,1.3
Influenza and pneumonia,GR113-076,38,F,2010,22,2072160,1.1
Influenza and pneumonia,GR113-076,38,F,2015,30,2003325,1.5
Influenza and pneumonia,GR113-076,39,F,2005,34,2100509,1.6
Influenza and pneumonia,GR113-076,39,F,2010,33,2197391,1.5
Influenza and pneumonia,GR113-076,39,F,2015,26,1944284,1.3
Influenza and pneumonia,GR113-076,40,F,2005,47,2244129,2.1
Influenza and pneumonia,GR113-076,40,F,2010,40,2192025,1.8
Influenza and pneumonia,GR113-076,40,F,2015,25,2000626,1.2
Influenza and pneumonia,GR113-076,41,F,2005,37,2295371,1.6
Influenza and pneumonia,GR113-076,41,F,2010,33,2067167,1.6
Influenza and pneumonia,GR113-076,41,F,2015,42,1946164,2.2
Influenza and pneumonia,GR113-076,42,F,2005,54,2291530,2.4
Influenza and pneumonia,GR113-076,42,F,2010,53,2047451,2.6
Influenza and pneumonia,GR113-076,42,F,2015,32,1981947,1.6
Influenza and pneumonia,GR113-076,43,F,2005,63,2301346,2.7
Influenza and pneumonia,GR113-076,43,F,2010,39,2069115,1.9
Influenza and pneumonia,GR113-076,43,F,2015,51,2068346,2.5
Influenza and pneumonia,GR113-076,44,F,2005,67,2321347,2.9
Influenza and pneumonia,GR113-076,44,F,2010,44,2121229,2.1
Influenza and pneumonia,GR113-076,44,F,2015,41,2187962,1.9
Influenza and pneumonia,GR113-076,45,F,2005,74,2352677,3.1
Influenza and pneumonia,GR113-076,45,F,2010,42,2271418,1.8
Influenza and pneumonia,GR113-076,45,F,2015,51,2206861,2.3
Influenza and pneumonia,GR113-076,46,F,2005,68,2276013,3
Influenza and pneumonia,GR113-076,46,F,2010,68,2288779,3
Influenza and pneumonia,GR113-076,46,F,2015,66,2095675,3.1
Influenza and pneumonia,GR113-076,47,F,2005,60,2283353,2.6
Influenza and pneumonia,GR113-076,47,F,2010,65,2297017,2.8
Influenza and pneumonia,GR113-076,47,F,2015,53,2054083,2.6
Influenza and pneumonia,GR113-076,48,F,2005,95,2261293,4.2
Influenza and pneumonia,GR113-076,48,F,2010,73,2301062,3.2
Influenza and pneumonia,GR113-076,48,F,2015,81,2062616,3.9
Influenza and pneumonia,GR113-076,49,F,2005,91,2183752,4.2
Influenza and pneumonia,GR113-076,49,F,2010,96,2341230,4.1
Influenza and pneumonia,GR113-076,49,F,2015,78,2099680,3.7
Influenza and pneumonia,GR113-076,50,F,2005,82,2181791,3.8
Influenza and pneumonia,GR113-076,50,F,2010,81,2359941,3.4
Influenza and pneumonia,GR113-076,50,F,2015,82,2227286,3.7
Influenza and pneumonia,GR113-076,51,F,2005,95,2112391,4.5
Influenza and pneumonia,GR113-076,51,F,2010,89,2273865,3.9
Influenza and pneumonia,GR113-076,51,F,2015,91,2276939,4
Influenza and pneumonia,GR113-076,52,F,2005,110,2041805,5.4
Influenza and pneumonia,GR113-076,52,F,2010,105,2293600,4.6
Influenza and pneumonia,GR113-076,52,F,2015,116,2279256,5.1
Influenza and pneumonia,GR113-076,53,F,2005,110,1980116,5.6
Influenza and pneumonia,GR113-076,53,F,2010,105,2239000,4.7
Influenza and pneumonia,GR113-076,53,F,2015,114,2277046,5
Influenza and pneumonia,GR113-076,54,F,2005,99,1941338,5.1
Influenza and pneumonia,GR113-076,54,F,2010,115,2198445,5.2
Influenza and pneumonia,GR113-076,54,F,2015,149,2309943,6.5
Influenza and pneumonia,GR113-076,55,F,2005,116,1923637,6
Influenza and pneumonia,GR113-076,55,F,2010,125,2181236,5.7
Influenza and pneumonia,GR113-076,55,F,2015,137,2324887,5.9
Influenza and pneumonia,GR113-076,56,F,2005,131,1863943,7
Influenza and pneumonia,GR113-076,56,F,2010,121,2081372,5.8
Influenza and pneumonia,GR113-076,56,F,2015,167,2255835,7.4
Influenza and pneumonia,GR113-076,57,F,2005,110,1842786,6
Influenza and pneumonia,GR113-076,57,F,2010,116,2031031,5.7
Influenza and pneumonia,GR113-076,57,F,2015,173,2246694,7.7
Influenza and pneumonia,GR113-076,58,F,2005,145,1929365,7.5
Influenza and pneumonia,GR113-076,58,F,2010,135,1960120,6.9
Influenza and pneumonia,GR113-076,58,F,2015,177,2228294,7.9
Influenza and pneumonia,GR113-076,59,F,2005,117,1448128,8.1
Influenza and pneumonia,GR113-076,59,F,2010,144,1887398,7.6
Influenza and pneumonia,GR113-076,59,F,2015,197,2154665,9.1
Influenza and pneumonia,GR113-076,60,F,2005,137,1433435,9.6
Influenza and pneumonia,GR113-076,60,F,2010,156,1875624,8.3
Influenza and pneumonia,GR113-076,60,F,2015,200,2138784,9.4
Influenza and pneumonia,GR113-076,61,F,2005,155,1428216,10.9
Influenza and pneumonia,GR113-076,61,F,2010,153,1813519,8.4
Influenza and pneumonia,GR113-076,61,F,2015,211,2060944,10.2
Influenza and pneumonia,GR113-076,62,F,2005,187,1475790,12.7
Influenza and pneumonia,GR113-076,62,F,2010,188,1850490,10.2
Influenza and pneumonia,GR113-076,62,F,2015,258,1986021,13
Influenza and pneumonia,GR113-076,63,F,2005,161,1310319,12.3
Influenza and pneumonia,GR113-076,63,F,2010,199,1811555,11
Influenza and pneumonia,GR113-076,63,F,2015,239,1909879,12.5
Influenza and pneumonia,GR113-076,64,F,2005,175,1212791,14.4
Influenza and pneumonia,GR113-076,64,F,2010,171,1389236,12.3
Influenza and pneumonia,GR113-076,64,F,2015,259,1857069,13.9
Influenza and pneumonia,GR113-076,65,F,2005,196,1183371,16.6
Influenza and pneumonia,GR113-076,65,F,2010,192,1407451,13.6
Influenza and pneumonia,GR113-076,65,F,2015,273,1812107,15.1
Influenza and pneumonia,GR113-076,66,F,2005,192,1121292,17.1
Influenza and pneumonia,GR113-076,66,F,2010,212,1390865,15.2
Influenza and pneumonia,GR113-076,66,F,2015,320,1760795,18.2
Influenza and pneumonia,GR113-076,67,F,2005,186,1102944,16.9
Influenza and pneumonia,GR113-076,67,F,2010,214,1400459,15.3
Influenza and pneumonia,GR113-076,67,F,2015,324,1741227,18.6
Influenza and pneumonia,GR113-076,68,F,2005,248,1040489,23.8
Influenza and pneumonia,GR113-076,68,F,2010,224,1236376,18.1
Influenza and pneumonia,GR113-076,68,F,2015,364,1812428,20.1
Influenza and pneumonia,GR113-076,69,F,2005,264,1021404,25.8
Influenza and pneumonia,GR113-076,69,F,2010,253,1147565,22
Influenza and pneumonia,GR113-076,69,F,2015,348,1344721,25.9
Influenza and pneumonia,GR113-076,70,F,2005,291,1016272,28.6
Influenza and pneumonia,GR113-076,70,F,2010,270,1097510,24.6
Influenza and pneumonia,GR113-076,70,F,2015,354,1329818,26.6
Influenza and pneumonia,GR113-076,71,F,2005,336,937061,35.9
Influenza and pneumonia,GR113-076,71,F,2010,271,1049175,25.8
Influenza and pneumonia,GR113-076,71,F,2015,399,1298089,30.7
Influenza and pneumonia,GR113-076,72,F,2005,385,935793,41.1
Influenza and pneumonia,GR113-076,72,F,2010,299,1010549,29.6
Influenza and pneumonia,GR113-076,72,F,2015,422,1328954,31.8
Influenza and pneumonia,GR113-076,73,F,2005,394,925511,42.6
Influenza and pneumonia,GR113-076,73,F,2010,313,949097,33
Influenza and pneumonia,GR113-076,73,F,2015,462,1162411,39.7
Influenza and pneumonia,GR113-076,74,F,2005,483,914432,52.8
Influenza and pneumonia,GR113-076,74,F,2010,393,927863,42.4
Influenza and pneumonia,GR113-076,74,F,2015,452,1067619,42.3
Influenza and pneumonia,GR113-076,75,F,2005,535,920144,58.1
Influenza and pneumonia,GR113-076,75,F,2010,391,899069,43.5
Influenza and pneumonia,GR113-076,75,F,2015,473,1010164,46.8
Influenza and pneumonia,GR113-076,76,F,2005,581,872922,66.6
Influenza and pneumonia,GR113-076,76,F,2010,433,823266,52.6
Influenza and pneumonia,GR113-076,76,F,2015,498,947283,52.6
Influenza and pneumonia,GR113-076,77,F,2005,716,864332,82.8
Influenza and pneumonia,GR113-076,77,F,2010,437,823446,53.1
Influenza and pneumonia,GR113-076,77,F,2015,615,910536,67.5
Influenza and pneumonia,GR113-076,78,F,2005,718,838488,85.6
Influenza and pneumonia,GR113-076,78,F,2010,550,797665,69
Influenza and pneumonia,GR113-076,78,F,2015,574,840960,68.3
Influenza and pneumonia,GR113-076,79,F,2005,854,803370,106.3
Influenza and pneumonia,GR113-076,79,F,2010,600,791961,75.8
Influenza and pneumonia,GR113-076,79,F,2015,618,803984,76.9
Influenza and pneumonia,GR113-076,80,F,2005,980,785122,124.8
Influenza and pneumonia,GR113-076,80,F,2010,663,764952,86.7
Influenza and pneumonia,GR113-076,80,F,2015,680,772956,88
Influenza and pneumonia,GR113-076,81,F,2005,1114,742630,150
Influenza and pneumonia,GR113-076,81,F,2010,725,717995,101
Influenza and pneumonia,GR113-076,81,F,2015,690,693056,99.6
Influenza and pneumonia,GR113-076,82,F,2005,1124,683339,164.5
Influenza and pneumonia,GR113-076,82,F,2010,840,698438,120.3
Influenza and pneumonia,GR113-076,82,F,2015,835,671319,124.4
Influenza and pneumonia,GR113-076,83,F,2005,1318,648391,203.3
Influenza and pneumonia,GR113-076,83,F,2010,908,654978,138.6
Influenza and pneumonia,GR113-076,83,F,2015,897,640387,140.1
Influenza and pneumonia,GR113-076,84,F,2005,1420,595097,238.6
Influenza and pneumonia,GR113-076,84,F,2010,1002,612590,163.6
Influenza and pneumonia,GR113-076,84,F,2015,1006,608958,165.2
Influenza and pneumonia,GR113-076,85,F,2005,1531,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,85,F,2010,1067,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,85,F,2015,1080,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,86,F,2005,1467,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,86,F,2010,1146,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,86,F,2015,1133,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,87,F,2005,1521,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,87,F,2010,1207,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,87,F,2015,1197,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,88,F,2005,1552,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,88,F,2010,1151,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,88,F,2015,1191,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,89,F,2005,1619,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,89,F,2010,1151,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,89,F,2015,1298,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,90,F,2005,1659,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,90,F,2010,1206,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,90,F,2015,1339,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,91,F,2005,1557,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,91,F,2010,1058,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,91,F,2015,1277,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,92,F,2005,1412,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,92,F,2010,1017,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,92,F,2015,1267,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,93,F,2005,1317,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,93,F,2010,928,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,93,F,2015,1158,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,94,F,2005,1190,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,94,F,2010,862,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,94,F,2015,1034,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,95,F,2005,1048,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,95,F,2010,785,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,95,F,2015,886,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,96,F,2005,882,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,96,F,2010,644,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,96,F,2015,702,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,97,F,2005,689,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,97,F,2010,498,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,97,F,2015,624,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,98,F,2005,591,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,98,F,2010,416,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,98,F,2015,468,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,99,F,2005,422,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,99,F,2010,299,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,99,F,2015,404,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,100,F,2005,1008,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,100,F,2010,771,Not Applicable,Not Applicable
Influenza and pneumonia,GR113-076,100,F,2015,908,Not Applicable,Not Applicable
Acute bronchitis and bronchiolitis,GR113-080,0,F,2005,21,1956682,1.1
Acute bronchitis and bronchiolitis,GR113-080,0,F,2010,5,1929877,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,0,F,2015,21,1942904,1.1
Acute bronchitis and bronchiolitis,GR113-080,1,F,2005,4,1950494,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,1,F,2010,2,1947217,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,1,F,2015,4,1939269,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,2,F,2005,1,1932337,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,2,F,2010,1,2004731,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,2,F,2015,1,1939979,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,3,F,2005,0,1930395,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,3,F,2010,1,2014490,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,3,F,2015,1,1943417,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,4,F,2005,1,1971897,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,4,F,2010,0,1985620,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,4,F,2015,0,1964111,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,5,F,2005,0,1901483,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,5,F,2010,0,1984764,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,5,F,2015,0,1967310,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,6,F,2005,0,1871697,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,6,F,2010,1,1991062,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,6,F,2015,1,1968544,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,7,F,2005,0,1876179,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,7,F,2010,1,1973503,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,7,F,2015,0,2031242,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,8,F,2005,0,1888355,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,8,F,2010,0,1981033,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,8,F,2015,0,2039062,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,9,F,2005,0,1936186,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,9,F,2010,0,2028657,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,9,F,2015,0,2021886,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,10,F,2005,0,2024518,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,10,F,2010,0,2036545,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,10,F,2015,1,2017346,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,11,F,2005,0,2024711,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,11,F,2010,0,2011151,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,11,F,2015,0,2023586,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,12,F,2005,0,2072265,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,12,F,2010,0,2006098,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,12,F,2015,0,2010241,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,13,F,2005,0,2104267,Unreliable
Acute bronchitis and bronchiolitis,GR113-080,13,F,2010,0,2013099,Unreliable
